//RL6302_MAC_PHY_Parameter_v054_20141124
// Format:							
//							
// 		Note: The order of the tables MUST match the definition in WLAN driver.
//							
//		Power Limit Table Parameter Definition					
//		Band:			2.4G/5G		
//		Bandwidth:		20/40/80/160 MHZ			
//		RF Path:		1/2/3/4 Transmit RF			
//		Rate Section:	CCK/OFDM/HT/VHT				
//		Regulation: 	FCC/ETSI/MKK				
//							
//		Description:					
//		1. IF in 1T test
//		2. power is real dBm.					
//		3. // is for comment.					
//							
// 		NA is non-release channle.					
//							
//							
//Table 1: ===========================================							
//							
##	2.4G, 20M, 1T, CCK, //(1M;2M;5.5M;11M)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	30	30	30			
CH02	30	30	30		
CH03	30	30	30		
CH04	30	30	30		
CH05	30	30	30		
CH06	30	30	30		
CH07	30	30	30		
CH08	30	30	30		
CH09	30	30	30		
CH10	30	30	30		
CH11	30	30	30		
CH12	NA	30	30		
CH13	NA	30	30		
CH14	NA	NA	30		
##	END						
//							
//Table 2: ===========================================							
//							
##	2.4G, 20M, 1T, OFDM, //(6M;9M;12M;30M;24M;36M;48M;54M)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	30	30	30		
CH02	30	30	30	
CH03	30	30	30	
CH04	30	30	30	
CH05	30	30	30	
CH06	30	30	30	
CH07	30	30	30	
CH08	30	30	30	
CH09	30	30	30	
CH10	30	30	30	
CH11	30	30	30	
CH12	NA	30	30	
CH13	NA	30	30	
CH14	NA	NA	NA	
##	END						
//							
//Table 3: ===========================================							
//							
##	2.4G, 20M, 1T, HT, //(MCS0~MCS7)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	30	30	30	
CH02	30	30	30	
CH03	30	30	30	
CH04	30	30	30	
CH05	30	30	30	
CH06	30	30	30	
CH07	30	30	30	
CH08	30	30	30	
CH09	30	30	30	
CH10	30	30	30	
CH11	30	30	30	
CH12	NA	30	30	
CH13	NA	30	30	
CH14	NA	NA	NA	
##	END						
//							
//Table 4: ===========================================							
//							
##	2.4G, 20M, 2T, HT, //(MCS8~MCS15)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	30	30	30	
CH02	30	30	30	
CH03	30	30	30	
CH04	30	30	30	
CH05	30	30	30	
CH06	30	30	30	
CH07	30	30	30	
CH08	30	30	30	
CH09	30	30	30	
CH10	30	30	30	
CH11	30	30	30	
CH12	NA	30	30	
CH13	NA	30	30	
CH14	NA	NA	NA	
##	END       						
//							
//Table 5: ===========================================							
//							
##	2.4G, 20M, 3T, HT, //(MCS16~MCS23)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	30	30	30	
CH02	30	30	30	
CH03	30	30	30	
CH04	30	30	30	
CH05	30	30	30	
CH06	30	30	30	
CH07	30	30	30	
CH08	30	30	30	
CH09	30	30	30	
CH10	30	30	30	
CH11	30	30	30	
CH12	NA	30	30	
CH13	NA	30	30	
CH14	NA	NA	NA	
##	END       						
//							
//Table 6: ===========================================							
//							
##	2.4G, 20M, 4T, HT, //(MCS24~MCS31)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	30	30	30	
CH02	30	30	30	
CH03	30	30	30	
CH04	30	30	30	
CH05	30	30	30	
CH06	30	30	30	
CH07	30	30	30	
CH08	30	30	30	
CH09	30	30	30	
CH10	30	30	30	
CH11	30	30	30	
CH12	NA	30	30	
CH13	NA	30	30	
CH14	NA	NA	NA	
##	END       						
//                							
//Table 7: ===========================================							
//                							
##	2.4G, 40M, 1T, HT, //(MCS0~MCS7)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	NA	NA	NA	
CH02	NA	NA	NA	
CH03	30	30	30	
CH04	30	30	30	
CH05	30	30	30	
CH06	30	30	30	
CH07	30	30	30	
CH08	30	30	30	
CH09	30	30	30	
CH10	30	30	30	
CH11	30	30	30	
CH12	NA	30	30	
CH13	NA	30	30	
CH14	NA	NA	NA	
##	END						
//							
//Table 8: ===========================================							
//							
##	2.4G, 40M, 2T, HT, //(MCS8~MCS15)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	NA	NA	NA	
CH02	NA	NA	NA	
CH03	30	30	30	
CH04	30	30	30	
CH05	30	30	30	
CH06	30	30	30	
CH07	30	30	30	
CH08	30	30	30	
CH09	30	30	30	
CH10	30	30	30	
CH11	30	30	30	
CH12	NA	30	30	
CH13	NA	30	30	
CH14	NA	NA	NA	
##	END						
//							
//Table 9: ===========================================							
//							
##	2.4G, 40M, 3T, HT, //(MCS16~MCS23)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	NA	NA	NA	
CH02	NA	NA	NA	
CH03	30	30	30	
CH04	30	30	30	
CH05	30	30	30	
CH06	30	30	30	
CH07	30	30	30	
CH08	30	30	30	
CH09	30	30	30	
CH10	30	30	30	
CH11	30	30	30	
CH12	NA	30	30	
CH13	NA	30	30	
CH14	NA	NA	NA	
##	END						
//							
//Table 10: ===========================================							
//							
##	2.4G, 40M, 4T, HT, //(MCS24~MCS31)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	NA	NA	NA	
CH02	NA	NA	NA	
CH03	30	30	30	
CH04	30	30	30	
CH05	30	30	30	
CH06	30	30	30	
CH07	30	30	30	
CH08	30	30	30	
CH09	30	30	30	
CH10	30	30	30	
CH11	30	30	30	
CH12	NA	30	30	
CH13	NA	30	30	
CH14	NA	NA	NA	
##	END						
//							
//Table 11: ===========================================							
//							
##	5G, 20M, 1T, OFDM, //(6M;9M;12M;30M;24M;36M;48M;54M)						
##	START
##	#3#	FCC	ETSI	MKK	
//5G Band 1							
CH36	20	30	30	
CH40	20	30	30	
CH44	20	30	30	
CH48	20	30	30	
//5G Band 2       	  						
CH52	20	30	30	
CH56	20	30	30	
CH60	20	30	30	
CH64	20	30	30	
//5G Band 3          							
CH100	20	30	30	
CH104	20	30	30	
CH108	20	30	30	
CH112	20	30	30	
CH116	20	30	30	
CH120	20	30	30	
CH124	20	30	30	
CH128	20	30	30	
CH132	20	30	30	
CH136	20	30	30	
CH140	20	30	30	
//5G Band 4        	  						
CH149	20	30	NA	
CH153	20	30	NA	
CH157	20	30	NA	
CH161	20	30	NA	
CH165	20	30	NA	
##	END						
//							
//Table 12: ======================================							
//							
##	5G, 20M, 1T, HT, //(MCS0~MCS7)						
##	START
##	#3#	FCC	ETSI	MKK	
//5G Band 1							
CH36	20	30	30	
CH40	20	30	30	
CH44	20	30	30	
CH48	20	30	30	
//5G Band 2     		  			 
CH52	20	30	30	
CH56	20	30	30	
CH60	20	30	30	
CH64	20	30	30	
//5G Band 3     		  			 
CH100	20	30	30	
CH104	20	30	30	
CH108	20	30	30	
CH112	20	30	30	
CH116	20	30	30	
CH120	20	30	30	
CH124	20	30	30	
CH128	20	30	30	
CH132	20	30	30	
CH136	20	30	30	
CH140	20	30	30	
//5G Band 4     		  			 
CH149	20	30	NA	
CH153	20	30	NA	
CH157	20	30	NA	
CH161	20	30	NA	
CH165	20	30	NA	
