//RL6302_MAC_PHY_Parameter_v054_20141124
// Format:							
//							
// 		Note: The order of the tables MUST match the definition in WLAN driver.
//							
//		Power Limit Table Parameter Definition					
//		Band:			2.4G/5G		
//		Bandwidth:		20/40/80/160 MHZ			
//		RF Path:		1/2/3/4 Transmit RF			
//		Rate Section:	CCK/OFDM/HT/VHT				
//		Regulation: 	FCC/ETSI/MKK				
//							
//		Description:					
//		1. IF in 1T test
//		2. power is real dBm.					
//		3. // is for comment.					
//							
// 		NA is non-release channle.					
//							
//							
//Table 1: ===========================================							
//							
##	2.4G, 20M, 1T, CCK, //(1M;2M;5.5M;11M)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	20	20	20			
CH02	20	20	20		
CH03	20	20	20		
CH04	20	20	20		
CH05	20	20	20		
CH06	20	20	20		
CH07	20	20	20		
CH08	20	20	20		
CH09	20	20	20		
CH10	20	20	20		
CH11	20	20	20		
CH12	NA	20	20		
CH13	NA	20	20		
CH14	NA	NA	20		
##	END						
//							
//Table 2: ===========================================							
//							
##	2.4G, 20M, 1T, OFDM, //(6M;9M;12M;18M;24M;36M;48M;54M)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	20	20	20		
CH02	20	20	20	
CH03	20	20	20	
CH04	20	20	20	
CH05	20	20	20	
CH06	20	20	20	
CH07	20	20	20	
CH08	20	20	20	
CH09	20	20	20	
CH10	20	20	20	
CH11	20	20	20	
CH12	NA	20	20	
CH13	NA	20	20	
CH14	NA	NA	20	
##	END						
//							
//Table 3: ===========================================							
//							
##	2.4G, 20M, 1T, HT, //(MCS0~MCS7)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	20	20	20	
CH02	20	20	20	
CH03	20	20	20	
CH04	20	20	20	
CH05	20	20	20	
CH06	20	20	20	
CH07	20	20	20	
CH08	20	20	20	
CH09	20	20	20	
CH10	20	20	20	
CH11	20	20	20	
CH12	NA	20	20	
CH13	NA	20	20	
CH14	NA	NA	20	
##	END						
//							
//Table 4: ===========================================							
//							
##	2.4G, 20M, 2T, HT, //(MCS8~MCS15)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	20	20	20	
CH02	20	20	20	
CH03	20	20	20	
CH04	20	20	20	
CH05	20	20	20	
CH06	20	20	20	
CH07	20	20	20	
CH08	20	20	20	
CH09	20	20	20	
CH10	20	20	20	
CH11	20	20	20	
CH12	NA	20	20	
CH13	NA	20	20	
CH14	NA	NA	20	
##	END       						
//							
//Table 5: ===========================================							
//							
##	2.4G, 20M, 3T, HT, //(MCS16~MCS23)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	20	20	20	
CH02	20	20	20	
CH03	20	20	20	
CH04	20	20	20	
CH05	20	20	20	
CH06	20	20	20	
CH07	20	20	20	
CH08	20	20	20	
CH09	20	20	20	
CH10	20	20	20	
CH11	20	20	20	
CH12	NA	20	20	
CH13	NA	20	20	
CH14	NA	NA	20	
##	END       						
//							
//Table 6: ===========================================							
//							
##	2.4G, 20M, 4T, HT, //(MCS24~MCS31)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	20	20	20	
CH02	20	20	20	
CH03	20	20	20	
CH04	20	20	20	
CH05	20	20	20	
CH06	20	20	20	
CH07	20	20	20	
CH08	20	20	20	
CH09	20	20	20	
CH10	20	20	20	
CH11	20	20	20	
CH12	NA	20	20	
CH13	NA	20	20	
CH14	NA	NA	20	
##	END       						
//                							
//Table 7: ===========================================							
//                							
##	2.4G, 40M, 1T, HT, //(MCS0~MCS7)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	NA	NA	NA	
CH02	NA	NA	NA	
CH03	17	17	17	
CH04	17	17	17	
CH05	17	17	17	
CH06	17	17	17	
CH07	17	17	17	
CH08	17	17	17	
CH09	17	17	17	
CH10	17	17	17	
CH11	17	17	17	
CH12	NA	17	17	
CH13	NA	17	17	
CH14	NA	NA	NA	
##	END						
//							
//Table 8: ===========================================							
//							
##	2.4G, 40M, 2T, HT, //(MCS8~MCS15)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	NA	NA	NA	
CH02	NA	NA	NA	
CH03	17	17	17	
CH04	17	17	17	
CH05	17	17	17	
CH06	17	17	17	
CH07	17	17	17	
CH08	17	17	17	
CH09	17	17	17	
CH10	17	17	17	
CH11	17	17	17	
CH12	NA	17	17	
CH13	NA	17	17	
CH14	NA	NA	NA	
##	END						
//							
//Table 9: ===========================================							
//							
##	2.4G, 40M, 3T, HT, //(MCS16~MCS23)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	NA	NA	NA	
CH02	NA	NA	NA	
CH03	17	17	17	
CH04	17	17	17	
CH05	17	17	17	
CH06	17	17	17	
CH07	17	17	17	
CH08	17	17	17	
CH09	17	17	17	
CH10	17	17	17	
CH11	17	17	17	
CH12	NA	17	17	
CH13	NA	17	17	
CH14	NA	NA	NA	
##	END						
//							
//Table 10: ===========================================							
//							
##	2.4G, 40M, 4T, HT, //(MCS24~MCS31)						
##	START
##	#3#	FCC	ETSI	MKK	
CH01	NA	NA	NA	
CH02	NA	NA	NA	
CH03	17	17	17	
CH04	17	17	17	
CH05	17	17	17	
CH06	17	17	17	
CH07	17	17	17	
CH08	17	17	17	
CH09	17	17	17	
CH10	17	17	17	
CH11	17	17	17	
CH12	NA	17	17	
CH13	NA	17	17	
CH14	NA	NA	NA	
##	END						
//							
//Table 11: ===========================================							
//							
##	5G, 20M, 1T, OFDM, //(6M;9M;12M;18M;24M;36M;48M;54M)						
##	START
##	#3#	FCC	ETSI	MKK	
//5G Band 1							
CH36	22	22	22	
CH40	22	22	22	
CH44	22	22	22	
CH48	22	22	22	
//5G Band 2       	  						
CH52	22	22	22	
CH56	22	22	22	
CH60	22	22	22	
CH64	20	20	20	
//5G Band 3          							
CH100	20	20	20	
CH104	22	22	22	
CH108	22	22	22	
CH112	22	22	22	
CH116	22	22	22	
CH120	22	22	22	
CH124	22	22	22	
CH128	22	22	22	
CH132	22	22	22	
CH136	22	22	22	
CH140	20	20	20	
//5G Band 4        	  						
CH149	21	21	NA	
CH153	22	22	NA	
CH157	22	22	NA	
CH161	22	22	NA	
CH165	21	21	NA	
##	END						
//							
//Table 12: ======================================							
//							
##	5G, 20M, 1T, HT, //(MCS0~MCS7)						
##	START
##	#3#	FCC	ETSI	MKK	
//5G Band 1							
CH36	20	20	20	
CH40	22	22	22	
CH44	22	22	22	
CH48	22	22	22	
//5G Band 2 	 			  			 
CH52	22	22	22	
CH56	22	22	22	
CH60	22	22	22	
CH64	21	21	21	
//5G Band 3 	 			  			 
CH100	20	20	20	
CH104	22	22	22	
CH108	22	22	22	
CH112	22	22	22	
CH116	22	22	22	
CH120	22	22	22	
CH124	22	22	22	
CH128	22	22	22	
CH132	22	22	22	
CH136	22	22	22	
CH140	20	20	20	
//5G Band 4 	 			  			 
CH149	22	22	NA	
CH153	22	22	NA	
CH157	22	22	NA	
CH161	22	22	NA	
CH165	21	21	NA	
##	END						
//							
//Table 13: ===========================================							
//							
##	5G, 20M, 2T, HT, //(MCS8~MCS15)						
##	START
##	#3#	FCC	ETSI	MKK	
//5G Band 1							
CH36	20	20	20	
CH40	22	22	22	
CH44	22	22	22	
CH48	22	22	22	
//5G Band 2 	 			  			
CH52	22	22	22	
CH56	22	22	22	
CH60	22	22	22	
CH64	21	21	21	
//5G Band 3 	 			  			
CH100	20	20	20	
CH104	22	22	22	
CH108	22	22	22	
CH112	22	22	22	
CH116	22	22	22	
CH120	22	22	22	
CH124	22	22	22	
